epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,31.3725,1.02005,0.75872,0.98133,0.93818,0.86912,0.94399,0.68126,0.98435,0.68059,0.95578,0.000504072,0.000504072,0.000504072
16,33.7756,1.07601,0.7583,0.9877,0.92655,0.88363,0.94133,0.67413,1.02229,0.68695,0.9665,0.000526697,0.000526697,0.000526697
17,36.1752,1.06962,0.789,0.9695,0.91033,0.89058,0.94245,0.65847,1.09864,0.69658,0.99092,0.000547856,0.000547856,0.000547856
18,38.5653,1.07988,0.78865,0.98477,0.89071,0.88033,0.94483,0.6767,1.03711,0.71003,0.9721,0.000567549,0.000567549,0.000567549
19,40.5975,1.04911,0.77653,0.98114,0.92716,0.85032,0.9504,0.69208,0.98831,0.69307,0.9594,0.000585775,0.000585775,0.000585775
20,42.884,1.07669,0.79806,0.99336,0.94149,0.8683,0.95272,0.69121,1.00436,0.67392,0.9647,0.000602534,0.000602534,0.000602534
21,45.0283,1.03145,0.77644,0.99027,0.93394,0.88618,0.95412,0.67536,1.05583,0.69639,0.98258,0.000617827,0.000617827,0.000617827
22,47.4131,1.06098,0.78783,0.98058,0.9304,0.89043,0.95473,0.6873,1.02637,0.68835,0.96667,0.000631653,0.000631653,0.000631653
23,49.5498,1.01066,0.75135,0.9763,0.91835,0.85643,0.94548,0.6827,1.01486,0.74323,0.96033,0.000644013,0.000644013,0.000644013
24,51.7255,1.05924,0.8227,0.98106,0.92904,0.83629,0.94049,0.67642,1.03492,0.75087,0.96935,0.000654907,0.000654907,0.000654907
25,54.0896,1.0449,0.78193,0.97542,0.90774,0.87242,0.94188,0.68357,1.01814,0.70092,0.96909,0.000664334,0.000664334,0.000664334
26,56.558,1.05166,0.78762,0.9733,0.88584,0.90363,0.94163,0.68844,1.00089,0.67116,0.96442,0.000652712,0.000652712,0.000652712
27,58.9618,1.05615,0.76891,0.97786,0.93199,0.86374,0.94629,0.69153,0.98808,0.66722,0.95968,0.000634381,0.000634381,0.000634381
28,61.3445,1.02342,0.77615,0.97004,0.90403,0.88767,0.95019,0.70495,0.94563,0.64555,0.94648,0.000616049,0.000616049,0.000616049
29,63.3774,1.0151,0.77515,0.96052,0.90431,0.88385,0.9503,0.71196,0.93282,0.63403,0.94248,0.000597718,0.000597718,0.000597718
30,65.5307,1.05054,0.77649,0.96674,0.91349,0.89262,0.95434,0.70445,0.95917,0.6428,0.9525,0.000579386,0.000579386,0.000579386
31,67.9944,1.06773,0.77966,0.97566,0.9192,0.88881,0.95527,0.70334,0.97262,0.64,0.9581,0.000561055,0.000561055,0.000561055
32,70.2095,1.04703,0.77227,0.98426,0.91568,0.89434,0.95499,0.70593,0.95912,0.62949,0.95267,0.000542723,0.000542723,0.000542723
33,72.4176,1.07986,0.79638,0.98123,0.92736,0.88721,0.95595,0.71183,0.94192,0.63523,0.94864,0.000524392,0.000524392,0.000524392
34,74.8646,1.07511,0.7782,0.97669,0.94371,0.86429,0.95399,0.72017,0.90874,0.64643,0.93985,0.00050606,0.00050606,0.00050606
35,77.195,1.00922,0.764,0.97005,0.91279,0.88861,0.95742,0.7151,0.91847,0.64924,0.94029,0.000487729,0.000487729,0.000487729
36,79.5739,0.95656,0.72872,0.95656,0.9248,0.90705,0.95498,0.71398,0.92442,0.63135,0.9398,0.000469397,0.000469397,0.000469397
37,81.7533,1.02297,0.75778,0.98516,0.92659,0.90205,0.95507,0.72407,0.90501,0.61609,0.93278,0.000451066,0.000451066,0.000451066
38,83.903,1.02713,0.80351,0.98344,0.92262,0.9083,0.95937,0.73085,0.88485,0.62014,0.92673,0.000432734,0.000432734,0.000432734
39,86.0977,0.99024,0.74399,0.96921,0.93876,0.91185,0.9596,0.7355,0.88788,0.61957,0.9277,0.000414403,0.000414403,0.000414403
40,88.4198,0.99802,0.73679,0.95097,0.94314,0.89894,0.95619,0.72984,0.90666,0.61151,0.93619,0.000396071,0.000396071,0.000396071
41,90.9515,1.00063,0.72889,0.95355,0.93889,0.89704,0.95476,0.73209,0.89641,0.60422,0.93572,0.00037774,0.00037774,0.00037774
42,93.5316,0.96199,0.70486,0.9496,0.95267,0.88778,0.95942,0.74004,0.86397,0.59774,0.92825,0.000359409,0.000359409,0.000359409
43,95.7729,1.01725,0.76855,0.97917,0.95666,0.89071,0.96235,0.73246,0.87649,0.60059,0.93067,0.000341077,0.000341077,0.000341077
44,97.9164,0.98604,0.72924,0.96067,0.95557,0.89073,0.96206,0.72576,0.89436,0.60327,0.93486,0.000322745,0.000322745,0.000322745
45,100.04,1.01344,0.7259,0.97048,0.94109,0.91007,0.96309,0.73278,0.87973,0.59709,0.93043,0.000304414,0.000304414,0.000304414
46,102.594,0.99375,0.74323,0.98147,0.94249,0.91217,0.9644,0.74528,0.85534,0.583,0.92212,0.000286083,0.000286083,0.000286083
47,105.095,0.9108,0.70372,0.9393,0.93337,0.91155,0.96439,0.75165,0.84033,0.57441,0.91722,0.000267751,0.000267751,0.000267751
48,107.32,0.97761,0.73149,0.96627,0.9426,0.9097,0.96716,0.75893,0.82617,0.56793,0.91316,0.00024942,0.00024942,0.00024942
49,109.633,0.97737,0.72393,0.95277,0.93932,0.91491,0.97152,0.75843,0.82281,0.56151,0.91109,0.000231088,0.000231088,0.000231088
50,111.912,0.99053,0.73185,0.94719,0.94098,0.90959,0.97102,0.75939,0.82714,0.55986,0.91063,0.000212757,0.000212757,0.000212757
51,116.039,1.0186,0.84771,0.9644,0.9513,0.92218,0.97317,0.75958,0.83944,0.56646,0.912,0.000194425,0.000194425,0.000194425
52,118.177,0.97466,0.77908,0.9768,0.95322,0.9223,0.97364,0.75373,0.84834,0.57984,0.91408,0.000176094,0.000176094,0.000176094
53,120.285,0.96626,0.7437,0.97195,0.94071,0.92192,0.97148,0.75551,0.85054,0.60281,0.91512,0.000157762,0.000157762,0.000157762
54,122.376,0.96441,0.74624,0.94557,0.92823,0.91016,0.96994,0.75328,0.84139,0.61766,0.91394,0.000139431,0.000139431,0.000139431
55,124.702,0.988,0.76652,0.95679,0.92142,0.91662,0.96808,0.75548,0.82796,0.61786,0.91093,0.000121099,0.000121099,0.000121099
56,127.184,0.96426,0.71713,0.96639,0.92926,0.91125,0.96765,0.75907,0.82033,0.60528,0.90972,0.000102768,0.000102768,0.000102768
57,129.481,0.92657,0.72085,0.92906,0.93063,0.91352,0.96941,0.7603,0.81853,0.58877,0.90927,8.4436e-05,8.4436e-05,8.4436e-05
58,132.297,1.00697,0.80401,0.96091,0.92782,0.91399,0.96937,0.75719,0.81999,0.57864,0.90994,6.61045e-05,6.61045e-05,6.61045e-05
59,134.878,0.94904,0.72815,0.95203,0.92993,0.915,0.96869,0.75582,0.81834,0.57193,0.90969,4.7773e-05,4.7773e-05,4.7773e-05
60,137.11,0.95957,0.69967,0.96022,0.93141,0.91455,0.96969,0.75887,0.81593,0.56741,0.90916,2.94415e-05,2.94415e-05,2.94415e-05
